"ID",x,y
14,101.974462016667,-0.962818683333333
14,101.974447533333,-0.96291375
14,101.97444255,-0.962986466666667
14,101.97443615,-0.962986933333333
14,101.974446,-0.9630076
14,101.974401383333,-0.9629325
14,101.974414166667,-0.962948783333333
14,101.974432116667,-0.962871083333333
14,101.974466883333,-0.9627641
14,101.974381333333,-0.962699783333333
14,101.974506166667,-0.96274915
14,101.97459105,-0.96275775
14,101.974591033333,-0.962719633333333
14,101.9745753,-0.9627191
14,101.9746033,-0.9627504
14,101.974609433333,-0.962864083333333
14,101.974665683333,-0.9629481
14,101.974820783333,-0.962936983333333
14,101.974825933333,-0.962963066666667
14,101.97484785,-0.96295935
14,101.974905366667,-0.963075816666666
14,101.974860616667,-0.963181983333333
14,101.9748791,-0.96310285
14,101.97476255,-0.963207966666666
14,101.974719633333,-0.96334155
14,101.974377866667,-0.9632618
14,101.974385566667,-0.963100133333333
14,101.9744656,-0.96298625
14,101.974441316667,-0.962807983333333
14,101.974204183333,-0.9625381
14,101.97399575,-0.962207266666667
14,101.973738033333,-0.961853083333333
14,101.973306733333,-0.961477666666667
14,101.9734487,-0.961340983333333
14,101.973477566667,-0.9612541
14,101.973411466667,-0.96106065
14,101.973319966667,-0.960979483333333
14,101.973305583333,-0.960987266666667
14,101.97324765,-0.960881
14,101.9732615,-0.960909583333333
14,101.973419966667,-0.96078285
14,101.97352825,-0.960821333333333
14,101.973550916667,-0.960806683333333
14,101.973516033333,-0.960826766666667
14,101.97352045,-0.960829883333333
14,101.973545116667,-0.960790483333334
14,101.973486833333,-0.960807
14,101.9734691,-0.960813983333333
14,101.973333433333,-0.960781516666667
14,101.973082716667,-0.960602316666667
14,101.972942366667,-0.960654016666667
14,101.9726863,-0.960695966666667
14,101.9724345,-0.960954333333333
14,101.97238995,-0.960984533333333
14,101.972414966667,-0.961390666666666
14,101.9721633,-0.96149945
14,101.972041166667,-0.961560566666667
14,101.971949283333,-0.961681283333333
14,101.97190935,-0.961852416666667
14,101.971987233333,-0.961960833333333
14,101.971908516667,-0.962243083333333
14,101.971533516667,-0.96268115
14,101.971021216667,-0.9629351
14,101.9705935,-0.963356883333333
14,101.969691166667,-0.963091616666667
14,101.969324866667,-0.963926233333333
14,101.968951683333,-0.964943966666667
14,101.969304183333,-0.964992733333333
14,101.969591033333,-0.965492866666667
14,101.9692862,-0.9660534
14,101.97020485,-0.966215866666666
14,101.971205983333,-0.96593075
14,101.973278433333,-0.966216233333333
14,101.973513366667,-0.967747566666667
14,101.974066233333,-0.968518733333334
14,101.974450516667,-0.969032766666667
14,101.975221316667,-0.968930183333333
14,101.976790383333,-0.968660566666667
14,101.9782535,-0.96926275
14,101.9796993,-0.969550416666667
14,101.980216183333,-0.97113695
14,101.98078815,-0.9727877
14,101.980876733333,-0.974016766666667
14,101.9808948,-0.975189966666667
14,101.980853066667,-0.97429915
14,101.98116315,-0.973352683333333
14,101.980833566667,-0.972230733333333
14,101.98072245,-0.971846
14,101.979509016667,-0.970928633333334
14,101.977985833333,-0.96950765
14,101.9768729,-0.969450833333333
14,101.975788466667,-0.968800416666667
14,101.975744883333,-0.9680561
14,101.975479333333,-0.967552916666667
14,101.975262333333,-0.967521566666667
14,101.975076083333,-0.967538466666667
14,101.97540295,-0.968034566666667
14,101.9769549,-0.968243733333333
14,101.978203283333,-0.969229933333333
14,101.979884233333,-0.970188683333333
14,101.979888516667,-0.970246066666667
14,101.979948216667,-0.970438583333333
14,101.980354583333,-0.971260566666667
14,101.980786733333,-0.972091083333333
14,101.981030066667,-0.9723759
14,101.981076266667,-0.972410583333333
14,101.981084666667,-0.972431283333333
14,101.981424883333,-0.972511083333333
14,101.9818855,-0.972334183333333
14,101.98216335,-0.972279666666667
14,101.982153116667,-0.972202016666667
14,101.982191683333,-0.97221155
14,101.982167533333,-0.9721869
14,101.9819785,-0.972379916666667
14,101.98197255,-0.972459433333333
14,101.981922066667,-0.972640933333333
14,101.981920683333,-0.972620016666667
14,101.981700283333,-0.972739683333333
14,101.981581216667,-0.9728396
14,101.98094585,-0.972968283333333
14,101.980655416667,-0.9730677
14,101.98032015,-0.973119783333333
14,101.9803154,-0.973216233333333
14,101.980305766667,-0.973223
14,101.980318783333,-0.973241216666667
14,101.980305616667,-0.973241666666667
14,101.980325233333,-0.973249616666667
14,101.9803146,-0.973245633333333
14,101.98030075,-0.973243616666667
14,101.980323816667,-0.973211283333333
14,101.98023745,-0.97328595
14,101.980203783333,-0.973297466666667
14,101.980082716667,-0.9734672
14,101.9798342,-0.973381666666667
14,101.97982655,-0.97338495
14,101.979809866667,-0.973398016666667
14,101.979756316667,-0.9733804
14,101.979681416667,-0.973445683333333
14,101.979633033333,-0.973569516666667
14,101.97962285,-0.973570133333333
14,101.979741466667,-0.973554133333333
14,101.98086805,-0.973816766666667
14,101.980938716667,-0.9739956
14,101.9809166,-0.9743464
14,101.980890083333,-0.974603
14,101.980780283333,-0.97492565
14,101.98081195,-0.974982566666667
14,101.9808909,-0.9754231
14,101.980758333333,-0.97587095
14,101.980720766667,-0.975888
14,101.980801416667,-0.976235133333333
14,101.980732366667,-0.976881083333333
14,101.9794141,-0.976627133333333
14,101.978850983333,-0.976438766666667
14,101.9787655,-0.976514416666667
14,101.9787795,-0.976540616666667
14,101.978876433333,-0.97659265
14,101.978763666667,-0.976714583333333
14,101.978746566667,-0.976721616666667
14,101.978642683333,-0.9768718
14,101.9785913,-0.97711815
14,101.978794516667,-0.977410983333333
14,101.979004066667,-0.9778947
14,101.979897133333,-0.978158233333333
14,101.9800656,-0.978137433333333
14,101.9802562,-0.978472466666667
14,101.98020715,-0.9783875
14,101.9805113,-0.978405966666667
14,101.980477066667,-0.9783664
14,101.980467433333,-0.978309766666667
14,101.980425283333,-0.978144933333333
14,101.98040655,-0.978072833333333
14,101.980548966667,-0.978056466666667
14,101.9806064,-0.977941983333333
14,101.98079335,-0.978088933333333
14,101.980706566667,-0.978311766666666
14,101.98086095,-0.978361833333334
14,101.980984766667,-0.978394166666667
14,101.9810433,-0.978355083333333
14,101.9811926,-0.978323433333333
14,101.981275716667,-0.978398733333333
14,101.981183116667,-0.979142116666667
14,101.981061333333,-0.979349083333333
14,101.981017133333,-0.979428866666667
14,101.98093215,-0.979426933333333
14,101.980856366667,-0.97942965
14,101.980672,-0.9793856
14,101.980403616667,-0.979710766666667
14,101.97995945,-0.9803165
14,101.979172816667,-0.980142983333333
14,101.978347183333,-0.980084
14,101.9781518,-0.9799572
14,101.97742845,-0.979405616666667
14,101.9767195,-0.9794561
14,101.976416116667,-0.979534116666667
14,101.975761533333,-0.980103183333334
14,101.975732316667,-0.980845183333333
14,101.97501615,-0.9813797
14,101.974917216667,-0.981410083333333
14,101.9748781,-0.981759233333333
14,101.975135883333,-0.981866083333333
14,101.9752761,-0.9819268
14,101.975335,-0.9819267
14,101.976086916667,-0.982418416666667
14,101.97603365,-0.982432833333333
14,101.976063716667,-0.98246825
14,101.976043466667,-0.982449383333333
14,101.97601275,-0.982482766666667
14,101.9759961,-0.982477533333333
14,101.976013166667,-0.982463616666667
14,101.976851516667,-0.982989566666667
14,101.977168116667,-0.983373733333333
14,101.9774182,-0.98380895
14,101.9777905,-0.98452885
14,101.977964016667,-0.985182633333333
14,101.97870425,-0.985372833333333
14,101.979008233333,-0.985737983333333
14,101.979311783333,-0.9860488
14,101.979675416667,-0.986713283333333
14,101.97997785,-0.986980966666667
14,101.9801936,-0.987187066666667
14,101.980344916667,-0.987492166666667
14,101.980763933333,-0.987714083333333
14,101.981107766667,-0.98784215
14,101.981233633333,-0.988058116666667
14,101.981221033333,-0.988043816666667
14,101.981485266667,-0.987964683333333
14,101.9817512,-0.988195
14,101.9820867,-0.98833075
14,101.98247885,-0.988152966666667
45,101.982551316667,-0.988884833333333
45,101.982532833333,-0.98884595
45,101.982241033333,-0.98897905
45,101.9821021,-0.9888783
45,101.98184795,-0.9886925
45,101.981687833333,-0.988488583333333
45,101.9816717,-0.988154033333333
45,101.981771416667,-0.9879763
45,101.981787133333,-0.9879571
45,101.9817994,-0.98798295
45,101.98169705,-0.987922716666667
45,101.981658683333,-0.987939866666667
45,101.981723283333,-0.9876946
45,101.98167245,-0.98764055
45,101.98166785,-0.987635866666666
45,101.981671483333,-0.987638216666667
45,101.981671883333,-0.987622066666667
45,101.98162695,-0.987761183333333
45,101.98162555,-0.98774565
45,101.981581566667,-0.9877069
45,101.981602766667,-0.987690866666667
45,101.981592383333,-0.987712233333333
45,101.98161315,-0.987710616666667
45,101.981627166667,-0.987705616666667
45,101.98162885,-0.98771765
45,101.981666466667,-0.9877464
45,101.9816488,-0.987727083333333
45,101.981676316667,-0.987449316666667
45,101.981680683333,-0.987421783333333
45,101.98171485,-0.987162883333333
45,101.981627416667,-0.98692175
45,101.981742083333,-0.986869733333333
45,101.981989366667,-0.986942366666667
45,101.9820436,-0.9869745
45,101.982029583333,-0.986965933333333
45,101.98203955,-0.986948583333333
45,101.982022166667,-0.98698275
45,101.982128516667,-0.986949616666667
45,101.982711183333,-0.987266483333333
45,101.982758216667,-0.9869858
45,101.98245125,-0.986870483333333
45,101.9816439,-0.9858991
45,101.981373183333,-0.985695166666667
45,101.9812385,-0.98501545
45,101.981152983333,-0.984707266666667
45,101.981511566667,-0.9841315
45,101.981744533333,-0.983754783333333
45,101.98168835,-0.9836221
45,101.981827666667,-0.983974783333333
45,101.98175,-0.983868733333333
45,101.981255033333,-0.983139883333333
45,101.980841533333,-0.9828367
45,101.981195233333,-0.983362083333333
45,101.980240266667,-0.983434016666667
45,101.979367316667,-0.983443316666667
45,101.9798587,-0.98348805
45,101.9809486,-0.983899416666667
45,101.981388666667,-0.984347966666667
45,101.9816436,-0.9840034
45,101.981547916667,-0.983951466666667
45,101.9812129,-0.984702116666667
45,101.980453516667,-0.98427245
45,101.979546733333,-0.983777916666667
45,101.97885145,-0.983652216666667
45,101.978081416667,-0.983620383333333
45,101.976941866667,-0.98321305
45,101.9767398,-0.982732133333333
45,101.976710283333,-0.982617116666666
45,101.976602283333,-0.98229155
45,101.976731133333,-0.981850516666666
45,101.976189566667,-0.981464733333333
45,101.974952316667,-0.981820666666667
45,101.974875316667,-0.981718983333333
45,101.974868833333,-0.98195385
45,101.9738895,-0.982348883333334
45,101.97342525,-0.982085683333333
45,101.973101533333,-0.982108316666667
45,101.972703716667,-0.982147683333333
45,101.97229775,-0.982344283333333
45,101.97194655,-0.982757
45,101.972455766667,-0.984801133333333
45,101.974664933333,-0.986009266666667
45,101.97650295,-0.98687165
45,101.978508183333,-0.987901633333333
45,101.979078966667,-0.988092483333333
45,101.980612016667,-0.988044533333333
45,101.98138785,-0.987895366666667
45,101.981737216667,-0.98681205
45,101.98213065,-0.986341866666667
45,101.982333433333,-0.9861164
45,101.9821413,-0.985878933333333
45,101.9817784,-0.985320566666667
45,101.981996816667,-0.98473155
45,101.982221266667,-0.984284916666667
45,101.982589116667,-0.98408345
45,101.981888233333,-0.983920166666667
45,101.981781816667,-0.983623316666667
45,101.981069266667,-0.983027216666667
45,101.9790398,-0.981540816666667
45,101.977049,-0.979643866666667
45,101.975912783333,-0.978111066666667
45,101.9755638,-0.977149583333333
45,101.97368965,-0.976410383333333
45,101.974395,-0.976205066666667
45,101.974941966667,-0.976202866666667
45,101.97645785,-0.975845783333333
45,101.978040616667,-0.97484515
45,101.979633566667,-0.974509866666667
45,101.97883445,-0.974174516666667
45,101.97771195,-0.973836466666667
45,101.976960366667,-0.973847383333333
45,101.976036383333,-0.97381785
45,101.975589883333,-0.972669566666667
45,101.9758741,-0.971550866666667
45,101.976288816667,-0.970303266666667
45,101.974195616667,-0.9707458
45,101.972936683333,-0.97064815
45,101.972262533333,-0.971380266666667
45,101.971824083333,-0.9722013
45,101.97226955,-0.973373733333333
45,101.972539933333,-0.973472016666667
45,101.97181935,-0.97257415
45,101.970470366667,-0.971495333333333
45,101.969871566667,-0.970718233333333
45,101.9700583,-0.970194933333333
45,101.97012895,-0.970110066666666
45,101.969667816667,-0.968762116666667
45,101.967944966667,-0.967170083333333
45,101.966836083333,-0.965223333333333
45,101.965366283333,-0.965274133333333
45,101.965084216667,-0.966688883333334
45,101.9639427,-0.966746633333333
45,101.963475166667,-0.96734655
45,101.963506616667,-0.9674845
45,101.963446583333,-0.967255066666667
45,101.963969083333,-0.967256083333333
45,101.963921066667,-0.969730283333333
45,101.963641933333,-0.968751983333334
45,101.963608133333,-0.967021883333333
45,101.962033833333,-0.96810825
45,101.961362016667,-0.969688133333333
45,101.960297483333,-0.9702959
45,101.95938095,-0.970676783333333
45,101.95731465,-0.97020165
45,101.95552295,-0.9697486
45,101.955652583333,-0.968217333333333
45,101.95626785,-0.9670465
45,101.955734966667,-0.965229516666667
45,101.956445433333,-0.9648661
45,101.95634495,-0.9647622
45,101.955387366667,-0.966205516666667
45,101.955429333333,-0.966476216666667
45,101.95553465,-0.966777333333333
45,101.955451033333,-0.966932683333333
45,101.955370166667,-0.967084616666667
45,101.955370066667,-0.96718345
45,101.955781616667,-0.9672743
45,101.955337533333,-0.969587516666666
45,101.955511333333,-0.971704216666667
45,101.955128916667,-0.97227735
45,101.95512005,-0.972277616666667
45,101.9555084,-0.9716835
45,101.9562536,-0.970678916666667
45,101.956506333333,-0.970179583333333
45,101.957298816667,-0.970230633333333
45,101.957054883333,-0.972101333333333
45,101.956348833333,-0.972300116666667
45,101.9559759,-0.973658416666667
45,101.954725116667,-0.974084033333333
45,101.953657316667,-0.9741666
45,101.95329205,-0.973199816666667
45,101.952796216667,-0.9726843
45,101.952564466667,-0.972495483333333
45,101.9524667,-0.9727991
45,101.9524832,-0.9728176
45,101.952399333333,-0.972819
45,101.95194245,-0.972799583333333
45,101.951411883333,-0.972757083333333
45,101.950916416667,-0.9722639
45,101.950088133333,-0.972690916666667
45,101.949048183333,-0.973293366666667
45,101.947851333333,-0.97397275
45,101.947017766667,-0.97419655
45,101.947045083333,-0.97378115
45,101.9467067,-0.973111716666667
45,101.946319366667,-0.971889266666666
45,101.946055866667,-0.97129055
45,101.946548616667,-0.971229233333333
45,101.947359283333,-0.970586016666667
45,101.948960316667,-0.9700664
45,101.949353933333,-0.97032815
45,101.9497333,-0.97038745
45,101.949992283333,-0.97038985
45,101.9499047,-0.9701808
45,101.949721166667,-0.969827216666667
45,101.949247216667,-0.969830866666667
45,101.949031966667,-0.9702833
45,101.948673216667,-0.970420366666667
45,101.948891566667,-0.970051716666667
45,101.94901465,-0.969880566666667
45,101.949635816667,-0.969044116666667
45,101.949863466667,-0.969265133333333
45,101.950338266667,-0.969326366666667
45,101.951505583333,-0.969161883333333
45,101.951593866667,-0.969099833333333
45,101.951987366667,-0.9689856
45,101.95229095,-0.96900025
45,101.95239845,-0.969801083333333
45,101.9522717,-0.970486133333333
45,101.952266333333,-0.970475183333333
45,101.952259333333,-0.970471933333333
45,101.952262716667,-0.970474666666667
45,101.952263066667,-0.9704753
45,101.9522514,-0.970460616666667
45,101.95224295,-0.9704573
45,101.95225885,-0.970462016666667
45,101.952238383333,-0.970456783333333
45,101.95224185,-0.970455566666667
45,101.952242333333,-0.97038855
45,101.95224065,-0.970396916666667
45,101.95223305,-0.97039165
45,101.95223115,-0.9703975
45,101.952233716667,-0.97039445
45,101.952232,-0.970396516666667
45,101.952234133333,-0.970399333333333
45,101.952236783333,-0.9703946
45,101.952242133333,-0.970398516666667
45,101.952238466667,-0.97039695
45,101.95224355,-0.9703995
45,101.952241716667,-0.970402183333333
45,101.952248116667,-0.970397583333333
45,101.952240583333,-0.9703982
45,101.9522413,-0.970400716666667
45,101.952228783333,-0.97039915
45,101.952237733333,-0.970397433333333
45,101.952242133333,-0.970392416666667
45,101.952246183333,-0.970402966666667
45,101.952235166667,-0.970394866666667
45,101.952234066667,-0.97039945
45,101.952233933333,-0.970397783333333
45,101.9522289,-0.970390383333333
45,101.952233716667,-0.9703986
45,101.952227433333,-0.97039315
45,101.95223765,-0.970401033333333
45,101.952235816667,-0.970398483333333
45,101.9522445,-0.9703994
45,101.952237416667,-0.97039465
45,101.952244883333,-0.97039805
45,101.952237083333,-0.970395116666667
45,101.952241533333,-0.97039565
45,101.952236333333,-0.970395583333333
45,101.952233983333,-0.970394833333333
45,101.952226916667,-0.970413466666667
45,101.952339266667,-0.970693266666667
45,101.952350683333,-0.970703416666667
45,101.95255555,-0.970798383333333
45,101.952555766667,-0.970841216666667
45,101.952514916667,-0.971172433333333
45,101.952385816667,-0.971432833333333
45,101.952370816667,-0.971440233333333
45,101.9523778,-0.971421383333333
45,101.95238085,-0.971441733333333
45,101.952478233333,-0.971272416666667
45,101.95329745,-0.971026283333333
45,101.95330425,-0.971108233333333
45,101.9533037,-0.971155383333333
45,101.95331385,-0.971160916666667
45,101.953320416667,-0.971178283333333
45,101.953289766667,-0.971182733333333
45,101.95322175,-0.97127115
45,101.953091133333,-0.971481083333333
45,101.95264865,-0.971691566666667
45,101.951921283333,-0.971996533333333
45,101.9517584,-0.97199525
45,101.951667083333,-0.971966733333333
45,101.951605133333,-0.9719075
45,101.951487333333,-0.971943683333333
45,101.9513481,-0.972008716666667
45,101.951328083333,-0.97197545
45,101.951285366667,-0.97194325
45,101.951038116667,-0.971790483333333
45,101.950512933333,-0.972209316666667
45,101.950397583333,-0.972272666666667
45,101.950243983333,-0.972318616666667
45,101.950258916667,-0.97230595
45,101.950269683333,-0.9723158
45,101.9501956,-0.97240885
45,101.950186083333,-0.97274905
45,101.9502757,-0.972800366666667
45,101.950331833333,-0.972990433333333
45,101.950365983333,-0.9729511
45,101.9505626,-0.973133416666667
45,101.950642133333,-0.973208633333333
45,101.950593516667,-0.973344666666666
45,101.950679733333,-0.97344105
45,101.950761833333,-0.973431216666667
45,101.9507654,-0.9734287
45,101.9507868,-0.9735089
45,101.9507633,-0.973528775
45,101.950993333333,-0.973465766666667
45,101.951118983333,-0.97350355
45,101.9510731,-0.973579016666667
45,101.951131666667,-0.97358465
45,101.951153883333,-0.9737045
45,101.951059933333,-0.9737661
45,101.951158716667,-0.973858
45,101.95126915,-0.974066366666666
45,101.9513747,-0.9744194
45,101.951492516667,-0.9747688
45,101.951585083333,-0.974699283333333
45,101.951651333333,-0.974010783333334
45,101.951659833333,-0.973812733333333
45,101.951736683333,-0.97370895
45,101.951746033333,-0.9737031
45,101.951750733333,-0.973717116666667
45,101.951691633333,-0.97363205
45,101.951730216667,-0.973748666666667
45,101.9520294,-0.973854866666667
45,101.952222266667,-0.97366155
45,101.952222683333,-0.973671216666667
45,101.9522186,-0.973479266666667
45,101.952117766667,-0.973449366666667
45,101.95208875,-0.973472883333333
45,101.952177616667,-0.973411366666666
45,101.9523453,-0.973286266666667
45,101.952343166667,-0.9732803
45,101.952352866667,-0.973260783333333
45,101.952325816667,-0.9732757
45,101.95232775,-0.9732407
45,101.952316866667,-0.973252033333333
45,101.952329283333,-0.97328505
45,101.95235425,-0.97324465
45,101.952356783333,-0.973246383333334
45,101.9523159,-0.973263066666667
45,101.95223055,-0.9733693
45,101.95222385,-0.973390366666667
45,101.9522113,-0.973377166666666
45,101.952296716667,-0.973597216666667
45,101.9522624,-0.97368585
45,101.95228725,-0.973810266666667
45,101.9522933,-0.97382895
45,101.952321783333,-0.973819466666667
45,101.952301,-0.973813083333333
45,101.952204066667,-0.973604733333333
45,101.95217505,-0.973550183333333
45,101.9521216,-0.973500133333333
45,101.951935266667,-0.9734202
45,101.951768166667,-0.973428133333333
45,101.9517395,-0.973449083333334
45,101.951718666667,-0.97349005
45,101.951614916667,-0.973530683333333
45,101.9512354,-0.973832766666666
45,101.951187083333,-0.9738825
45,101.951121933333,-0.973929716666666
45,101.951136383333,-0.973936283333333
45,101.95086235,-0.974546466666667
45,101.95023985,-0.974920566666667
45,101.949661283333,-0.974738983333333
45,101.949396533333,-0.97407025
45,101.9492385,-0.973656
45,101.949010133333,-0.97349015
45,101.948822216667,-0.973396066666667
45,101.9488049,-0.973398933333333
45,101.948743366667,-0.973423266666667
45,101.948455233333,-0.973908533333333
45,101.948170433333,-0.973945166666666
45,101.9485116,-0.97375545
45,101.9486228,-0.973222533333333
45,101.948336566667,-0.97263015
45,101.948237466667,-0.972199583333333
45,101.9486061,-0.9723994
45,101.948998883333,-0.973247866666667
45,101.950015616667,-0.9726986
45,101.950097233333,-0.972553966666667
45,101.950141116667,-0.972447066666667
45,101.950714966667,-0.971918
45,101.950849833333,-0.971786733333333
45,101.950817366667,-0.971796666666667
45,101.9510618,-0.971462266666667
45,101.951087,-0.971282466666667
45,101.951103566667,-0.97123875
45,101.951122283333,-0.97113315
45,101.951118983333,-0.971057033333333
45,101.951263383333,-0.97103285
45,101.951318133333,-0.970901233333333
45,101.951545166667,-0.9707783
45,101.9516547,-0.97068995
45,101.951832116667,-0.970529933333333
45,101.952345716667,-0.969908816666667
45,101.952327466667,-0.968893183333333
45,101.952250166667,-0.968049433333333
45,101.952273183333,-0.96771535
45,101.95221665,-0.9670811
45,101.952590133333,-0.96648535
45,101.953388783333,-0.966925133333333
45,101.9534832,-0.96762675
45,101.953342266667,-0.96801155
45,101.95331485,-0.968473933333334
45,101.9529662,-0.969747733333333
45,101.952968683333,-0.972147216666667
45,101.953085316667,-0.974021933333333
45,101.9541865,-0.974735066666666
45,101.9543042,-0.974738083333333
45,101.95372465,-0.975315866666667
45,101.9534703,-0.9759197
45,101.95435405,-0.97728445
45,101.954504066667,-0.977444783333333
45,101.9547649,-0.9779502
45,101.954299383333,-0.978660333333333
45,101.954950316667,-0.978719683333333
45,101.953730733333,-0.979550166666667
45,101.953678783333,-0.979584233333333
45,101.954373816667,-0.9786303
45,101.95520155,-0.978564233333334
45,101.955089316667,-0.97858975
45,101.954437133333,-0.97837465
45,101.9545995,-0.978541683333333
45,101.955321716667,-0.979363033333333
45,101.956046916667,-0.979276683333333
45,101.956146133333,-0.979280433333333
45,101.956187583333,-0.9793428
45,101.956189216667,-0.979330083333333
45,101.956192016667,-0.979325833333334
45,101.956393283333,-0.979525566666667
45,101.95646665,-0.9797569
45,101.956472866667,-0.979742866666667
45,101.95647545,-0.97973685
45,101.956466433333,-0.979734616666667
45,101.956464383333,-0.979736616666667
45,101.956244283333,-0.9793616
45,101.955872916667,-0.9786505
45,101.955902466667,-0.978484133333333
45,101.955892216667,-0.978344716666667
45,101.9559008,-0.97833025
45,101.956189783333,-0.978163283333334
45,101.956787866667,-0.978443333333333
45,101.9565716,-0.97867485
45,101.956299666667,-0.97862885
45,101.956265066667,-0.979025133333333
45,101.956357483333,-0.979038366666666
45,101.956340733333,-0.979059433333333
45,101.956327483333,-0.979051833333333
45,101.956340433333,-0.97906675
45,101.956193516667,-0.979054733333333
45,101.9561886,-0.97905565
45,101.956196816667,-0.97905795
45,101.956071883333,-0.979685666666667
45,101.956082833333,-0.9798251
45,101.956074316667,-0.979819916666667
45,101.956015966667,-0.9797969
45,101.9560401,-0.979764333333333
45,101.956074433333,-0.979820783333333
45,101.956102333333,-0.979940283333333
45,101.956097566667,-0.980090133333333
45,101.95615195,-0.979849283333333
45,101.956161916667,-0.979783483333333
45,101.956165783333,-0.979751133333333
45,101.956205966667,-0.979640766666667
45,101.956466266667,-0.9793221
45,101.95636385,-0.97923125
45,101.95634675,-0.9792485
45,101.956256,-0.978511266666667
45,101.956330666667,-0.978442866666667
45,101.956811466667,-0.977964766666667
45,101.956704283333,-0.978266766666667
45,101.9565977,-0.978411016666667
45,101.95670365,-0.978413966666667
45,101.95669105,-0.978426283333333
45,101.956696,-0.978433216666667
45,101.956695783333,-0.978427233333333
45,101.95669905,-0.978429833333333
45,101.956695883333,-0.978426016666667
45,101.95668535,-0.978428
45,101.956678283333,-0.978428983333333
45,101.956682783333,-0.9784415
45,101.956683733333,-0.978442083333333
45,101.9566979,-0.978422
45,101.956699316667,-0.978424883333333
45,101.956706183333,-0.978433733333333
45,101.956709933333,-0.9784256
45,101.956921033333,-0.978548466666667
45,101.956996533333,-0.978970583333333
45,101.956990183333,-0.978964133333333
